notation,uri,prefLabel,altLabel,definition,broader,narrower,related,closeMatch,relatedMatch,broadMatch,seeAlso,source,inScheme
F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,Verzierungstechnik@de,Dekor@de|Veredelungstechnik@de,"Methode(n), die zur Ausarbeitung der an dem Objekt festgestellten Verzierungselemente verwendet wurden",https://www.w3id.org/archlink/terms/conservationthesaurus/D6BCC2,https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A|https://www.w3id.org/archlink/terms/conservationthesaurus/A2FA1B|https://www.w3id.org/archlink/terms/conservationthesaurus/BA8198|https://www.w3id.org/archlink/terms/conservationthesaurus/DF7759|https://www.w3id.org/archlink/terms/conservationthesaurus/FD6617|https://www.w3id.org/archlink/terms/conservationthesaurus/B9835A|https://www.w3id.org/archlink/terms/conservationthesaurus/FFFCB7|https://www.w3id.org/archlink/terms/conservationthesaurus/BF6D19|https://www.w3id.org/archlink/terms/conservationthesaurus/A5C668|https://www.w3id.org/archlink/terms/conservationthesaurus/C9C527|https://www.w3id.org/archlink/terms/conservationthesaurus/BF3639|https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6|https://www.w3id.org/archlink/terms/conservationthesaurus/G56866|https://www.w3id.org/archlink/terms/conservationthesaurus/F2AG55|https://www.w3id.org/archlink/terms/conservationthesaurus/D1F5D3|https://www.w3id.org/archlink/terms/conservationthesaurus/DA2GD2|https://www.w3id.org/archlink/terms/conservationthesaurus/CC63FA|https://www.w3id.org/archlink/terms/conservationthesaurus/GC2F6A|https://www.w3id.org/archlink/terms/conservationthesaurus/C8G54A|https://www.w3id.org/archlink/terms/conservationthesaurus/D248A4|https://www.w3id.org/archlink/terms/conservationthesaurus/AF49C1|https://www.w3id.org/archlink/terms/conservationthesaurus/D4B599|https://www.w3id.org/archlink/terms/conservationthesaurus/B2B9C8|https://www.w3id.org/archlink/terms/conservationthesaurus/G2FA26|https://www.w3id.org/archlink/terms/conservationthesaurus/D1636C|https://www.w3id.org/archlink/terms/conservationthesaurus/CB58C2|https://www.w3id.org/archlink/terms/conservationthesaurus/G6841G|https://www.w3id.org/archlink/terms/conservationthesaurus/FBF2A3|https://www.w3id.org/archlink/terms/conservationthesaurus/F4BD7F|https://www.w3id.org/archlink/terms/conservationthesaurus/FC926G|https://www.w3id.org/archlink/terms/conservationthesaurus/A7D71D|https://www.w3id.org/archlink/terms/conservationthesaurus/B5A14G|https://www.w3id.org/archlink/terms/conservationthesaurus/C61955|https://www.w3id.org/archlink/terms/conservationthesaurus/GD11CD|https://www.w3id.org/archlink/terms/conservationthesaurus/A41BGB|https://www.w3id.org/archlink/terms/conservationthesaurus/A6FA7G|https://www.w3id.org/archlink/terms/conservationthesaurus/G2FC47|https://www.w3id.org/archlink/terms/conservationthesaurus/DCF2A5|https://www.w3id.org/archlink/terms/conservationthesaurus/F7F934|https://www.w3id.org/archlink/terms/conservationthesaurus/G5D8C5|https://www.w3id.org/archlink/terms/conservationthesaurus/G7F25F|https://www.w3id.org/archlink/terms/conservationthesaurus/G73958,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B14C4A,https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A,emailliert@de,Email@de|Emaillierung@de,"Verzierungsmethode, bei der Glas bzw. eine glasartige Matrix auf eine Metalloberfläche oder in vorbereitete Zellen auf- bzw. eingeschmolzen wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/CG8188|https://www.w3id.org/archlink/terms/conservationthesaurus/G1A3FB|https://www.w3id.org/archlink/terms/conservationthesaurus/DA226G|https://www.w3id.org/archlink/terms/conservationthesaurus/FB5C1F|https://www.w3id.org/archlink/terms/conservationthesaurus/G53328|https://www.w3id.org/archlink/terms/conservationthesaurus/D27B9A,,,,,,"DIN EN ISO 2080:2022-06, Metallische und andere anorganische Überzüge - Oberflächenbehandlung, metallische und andere anorganische Überzüge - Wörterbuch (ISO 2080:2022); Deutsche und Englische Fassung EN ISO 2080:2022, Deutsches Institut für Normung.| Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 407 - 413.",https://www.w3id.org/archlink/branches/D6BCC2
CG8188,https://www.w3id.org/archlink/terms/conservationthesaurus/CG8188,Zellenemail@de,,"Emailtechnik, bei der auf eine Grundplatte mit einem flachgewalzten, hochkant stehenden Draht Muster und Formen gebildet und mit Tragantlösung aufgeklebt oder mit Emaillot festgelötet werden. Die dadurch gebildeten Zellen werden anschließend als einzelne Farbflächen mit Email gefüllt. Im Unterschied zum Stegemail wird die über die Emailfläche herausstehende Drahtkante (Stege) bis auf die Ebene des Emails heruntergearbeitet, sodass eine ebene, geschlossene Fläche entsteht.",https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 408, 411.",https://www.w3id.org/archlink/branches/D6BCC2
G1A3FB,https://www.w3id.org/archlink/terms/conservationthesaurus/G1A3FB,Stegemail@de,Filigranemail@de,Emailtechnik ähnlich dem Zellenemail. Auf eine Grundplatte werden flachgewalzte Drahtstücke hochkant stehend zu einem Muster gelegt und mit Tragantlösung aufgeklebt bzw. bei komplexeren Formen aufgelötet. Die durch diese Stege entstehenden Zellen werden mit Email gefüllt. Im Gegensatz zum Zellenemail bleiben die überstehenden Stege beim Stegemail erhalten und werden nicht auf die Ebene des Emails abgeschliffen.,https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 408, 411.",https://www.w3id.org/archlink/branches/D6BCC2
DA226G,https://www.w3id.org/archlink/terms/conservationthesaurus/DA226G,Grubenemail@de,,"Emailtechnik, bei der in eine Grundplatte Vertiefungen (Gruben) eingebracht und anschließend mit Email gefüllt werden. Die Vertiefungen können dabei durch Gravieren, Meißeln, Ätzen, Feile oder andere materialabtragende Techniken erzeugt werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 408, 411.",https://www.w3id.org/archlink/branches/D6BCC2
FB5C1F,https://www.w3id.org/archlink/terms/conservationthesaurus/FB5C1F,Fensteremail@de,,"Emailtechnik, bei der Emailschichten in Aussparungen durchbrochener Grundplatten oder in die Zwischenräume aus Stegen montierter Ornamente eingefüllt werden. Als Hinterlegung dienen Glimmer- oder dünne Metallfolien während des Schmelzvorganges, die im Anschluss von der Rückseite entfernt oder abgeschliffen werden. Die auf diese Weise entstehenden Werkstücke erinnern an farbige Fenster, die bei hindurchfallendem Licht eine prächtige leuchtende Optik zeigen.",https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 408/409.",https://www.w3id.org/archlink/branches/D6BCC2
G53328,https://www.w3id.org/archlink/terms/conservationthesaurus/G53328,Körperemail@de,,"Emailtechnik, bei der ein dreidimensionaler Metallkörper vollständig mit Email überzogen wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 409.",https://www.w3id.org/archlink/branches/D6BCC2
D27B9A,https://www.w3id.org/archlink/terms/conservationthesaurus/D27B9A,Emailmalerei@de,,"Emailtechnik, bei der auf einer mit opak-weißem Email überzogenen Grundfläche mit Metalloxidfarben ein Motiv aufgemalt wird. Durch den Brand im Ofen verbinden sich die Metalloxide mit der Glasmasse des Grundemails. Häufig wird abschließend noch eine dünne Schicht eines durchsichtigen Emails als Glasurüberzug aufgebracht.",https://www.w3id.org/archlink/terms/conservationthesaurus/B14C4A,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 409.",https://www.w3id.org/archlink/branches/D6BCC2
A2FA1B,https://www.w3id.org/archlink/terms/conservationthesaurus/A2FA1B,nielliert@de,Niellierung@de|Einschmelzverfahren@de,"Verzierungstechnik, bei der Vertiefungen auf Metalloberflächen, meist aus Silber oder Gold mit hohem Feingehalt, mit einer schwarzen, metallhaltigen Schwefelmasse (Niello) ausgefüllt werden. Die Masse wird in die eingravierten oder geätzten Muster eingebracht und anschließend durch Erhitzen fixiert. Nach dem Abkühlen wird die Oberfläche poliert, sodass die glänzenden Metallflächen und die dunklen Niello-Einlagen ein kontrastreiches, dekoratives Erscheinungsbild ergeben.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 405.",https://www.w3id.org/archlink/branches/D6BCC2
BA8198,https://www.w3id.org/archlink/terms/conservationthesaurus/BA8198,Intarsieneinlage@de,,"Verzierungstechnik, bei der Metalleinlagen in Holz oder Metall dekorativ eingebracht werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/BGC695,,,,,,"Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und Technologie. München 2000, S. 94.",https://www.w3id.org/archlink/branches/D6BCC2
BGC695,https://www.w3id.org/archlink/terms/conservationthesaurus/BGC695,tauschiert@de,Tauschierung@de,"Metall-Intarsia, bei der weiche Metalle unterschiedlicher Farben bzw. Legierungen in vorgearbeitete Vertiefungen einer härteren Metalloberfläche eingelegt werden. Die dünnen Drähte, Bleche oder anderen Formen werden mechanisch durch Hämmern, Pressen oder Anreiben fixiert. Auf diese Weise entstehen, durch den Farbunterschied zwischen Einlage- und Grundmetall, dekorative Muster.",https://www.w3id.org/archlink/terms/conservationthesaurus/BA8198,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 413 - 416.",https://www.w3id.org/archlink/branches/D6BCC2
DF7759,https://www.w3id.org/archlink/terms/conservationthesaurus/DF7759,graviert@de,Gravur@de|Gravierung@de,"Verzierungstechnik, bei der Muster, Schriften oder Motive durch das Herausschneiden von Material aus der Oberfläche eines Werkstücks angefertigt werden. Diese Vertiefungen werden mithilfe von Sticheln erzeugt, wobei die Stichelspitze dabei einem spanabhebenden Keil entspricht. Dieser wird in einem schrägen Winkel auf das Metall aufgesetzt und mit Handkraft in das Metall eingedrückt sowie gleichzeitig vorwäts geschoben. Zur Erzeugung unterschiedlicher Furchen kommen Stichel unterschiedlicher Form und Breite zum Einsatz.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 417.",https://www.w3id.org/archlink/branches/D6BCC2
FD6617,https://www.w3id.org/archlink/terms/conservationthesaurus/FD6617,punziert@de,Punzierung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B9835A,https://www.w3id.org/archlink/terms/conservationthesaurus/B9835A,geätzt@de,Ätzung@de,"Verzierungstechnik, bei der Muster oder bildliche Motive durch chemisches oder elektrochemisches Abtragen von Material in die Oberfläche eines Werkstücks eingebracht werden. Dazu wird die zu erhaltende Fläche mit einem säure- oder laugenresistenten und reversiblen Schutzlack abgedeckt, bevor die freigelegten Bereiche mithilfe von Ätzmitteln (z.B. Salpetersäure, Salzsäure, Königswasser oder Eisenchlorid) gezielt bearbeitet werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 435 - 440.",https://www.w3id.org/archlink/branches/D6BCC2
FFFCB7,https://www.w3id.org/archlink/terms/conservationthesaurus/FFFCB7,durchbrochen (Verzierungstechnik)@de,Durchbruch (Verzierungstechnik)@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BF6D19,https://www.w3id.org/archlink/terms/conservationthesaurus/BF6D19,gestempelt@de,Stempelung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A5C668,https://www.w3id.org/archlink/terms/conservationthesaurus/A5C668,ziseliert@de,Ziselierung@de,"Verzierungstechnik, bei der mit Profilpunzen und einem speziell geformtem Hammer - dem sog. ""Ziselierhammer"" - feine Muster, Figuren oder ganze Reliefs in eine Metalloberfläche getrieben werden. Das Material wird dabei zur Seite gedrückt und mit gezielten Hammerschlägen plastisch verformt.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 425 - 429.",https://www.w3id.org/archlink/branches/D6BCC2
C9C527,https://www.w3id.org/archlink/terms/conservationthesaurus/C9C527,granuliert@de,Granulation@de,"Verzierungstechnik, bei der feine Metallkügelchen (Granalien), meist aus Gold oder Silber, auf der Oberfläche eines Werkstückes in regelmäßigen Mustern und ornamentalen Motiven aufgebracht werden.
Diese Kügelchen werden entweder durch Löten bzw. Schweißen auf der Metalloberfläche fixiert und erzeugen eine strukturierte, reliefartige Oberfläche. Granulation wird häufig in der Schmuckherstellung sowie in der antiken Kunst verwendet, um besonders filigrane und kunstvolle Effekte zu erzielen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S.352 - 356.",https://www.w3id.org/archlink/branches/D6BCC2
BF3639,https://www.w3id.org/archlink/terms/conservationthesaurus/BF3639,filigranverziert@de,Filigranverzierung@de|Filigran@de,"zarte Verzierungstechnik, bei der feine Drähte aus Metall, meist Gold oder Silber, zu filigranen Mustern oder ornamentalen Formen verarbeitet werden. Flachgewalzte Kordel- Gewinde und/oder Runddrähte werden zu komplexen Gebilden wie Ranken, Blumen oder geometrischen Motive, häufig mit symmetrischen und sich mehrfach wiederholenden Elementen, gebogen und entweder zu einem eigenständigen Netzwerk miteinander verlötet oder direkt auf ein zu verzierendes Werkstück aufgelötet. Die Technik zeichnet sich durch eine ausgesprochen präzise, elegante Ausführung und Detailreichtum aus.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S.261 - 264.",https://www.w3id.org/archlink/branches/D6BCC2
F396G6,https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6,bemalt@de,Bemalung@de,"Verzierungstechnik, bei durch gezielten Farbauftrag dekorative Muster, Formen oder Motive auf die Objektoberfläche erzeugt werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/A21993|https://www.w3id.org/archlink/terms/conservationthesaurus/B225DC|https://www.w3id.org/archlink/terms/conservationthesaurus/A19F86|https://www.w3id.org/archlink/terms/conservationthesaurus/GB8544,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A21993,https://www.w3id.org/archlink/terms/conservationthesaurus/A21993,kaltbemalt@de,Kaltbemalung@de|kalte Bemalung@de,"Verzierungstechnik, bei der Keramik- oder Glasobjekte mit farbigen Dekormalereien versehen werde, ohne dass ein weiterer Brand erfolgt. Die Farben bleiben auf der Oberfläche und sind daher weniger dauerhaft, da keine Verschmelzung mit einer Glasur bzw. der Glasoberfläche erfolgt.",https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6,,,,,,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019), S.26/27.",https://www.w3id.org/archlink/branches/D6BCC2
B225DC,https://www.w3id.org/archlink/terms/conservationthesaurus/B225DC,hintermalt@de,Hintermalung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A19F86,https://www.w3id.org/archlink/terms/conservationthesaurus/A19F86,Schlickermalerei@de,Engobenmalerei@de|Tonschlickermalerei@de,"Verzierungstechnik an Keramikobjekten, bei der mit einem dünnen Schlickerton Muster, Figuren oder ganze Darstellungen auf das in der Regel ungebrannte, halbtrockene Objekt gemalt werden. Anschließend wird der Schlickerton eingebrannt und es entsteht eine versinterte Keramikschicht auf der Objektoberfläche.",https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6,,https://www.w3id.org/archlink/terms/conservationthesaurus/G56866,,,,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019), S.16/17.",https://www.w3id.org/archlink/branches/D6BCC2
GB8544,https://www.w3id.org/archlink/terms/conservationthesaurus/GB8544,lackiert@de,Lackierung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G56866,https://www.w3id.org/archlink/terms/conservationthesaurus/G56866,engobiert@de,Engobe@de,"Verzierungstechnik an Keramikobjekten, bei der der Keramikscherben mit einer Engobe - d.h. einer dünnen Beschichtung einer andersfarbigen oder qualitätvolleren Keramik überzogen wurde. Dies kann z.B. zum Zwecke haben einen ""minderwertigeren"" Ton zu überdecken oder eine homogene Grundlage für eine anschließende Bemalung zu schaffen. Hierzu wird entweder das gesamte Gefäß in einen dünnen Tonschlicker getaucht oder dieser gezielt auf das Objekt aufgetragen. Durch einen anschließenden Brand versintert die Tonschlickerschicht und es entsteht eine dichte Engobe auf der Scherbenoberfläche.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,https://www.w3id.org/archlink/terms/conservationthesaurus/A19F86,,,,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019), S.16/17.",https://www.w3id.org/archlink/branches/D6BCC2
F2AG55,https://www.w3id.org/archlink/terms/conservationthesaurus/F2AG55,glasiert@de,Glasur@de,"Verzierungstechnik an Keramikobjekten, bei der eine dünne Lage aus Glas auf die Keramikoberfläche aufgeschmolzen wird. Diese Glasur soll die Keramik in der Regel gegen Wasseraufnahme abdichten, eine härtere, beständigere Oberfläche und/oder schlicht ein dekorativeres Erscheinungsbild erzeugen. Je nach gewünschter Optik können Glasuren aus verschiedenen gemahlenen Gesteinen oder Gläsern (Fritten), Metalloxyden und -salzen sowie weiteren Hilfsstoffen erzeugt werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/CG1531|https://www.w3id.org/archlink/terms/conservationthesaurus/D691FG,,,,,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019), S.16/17.",https://www.w3id.org/archlink/branches/D6BCC2
CG1531,https://www.w3id.org/archlink/terms/conservationthesaurus/CG1531,Unterglasurdekor@de,,"Glasurtechnik, bei der gezielte Muster, Formen oder Motive direkt auf das unglasierten Keramikobjekt oder in/auf eine Grundglasur aufgetragen werden. Anschließend wird eine flächige Glasur darüber aufgebracht, wodurch der Dekor durch die Glasurschicht geschützt ist. Im Ergebnis wirkt der Dekor optisch vertieft innerhalb der Glasur.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2AG55,,https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6,,,,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019), S.25/26.",https://www.w3id.org/archlink/branches/D6BCC2
D691FG,https://www.w3id.org/archlink/terms/conservationthesaurus/D691FG,Aufglasurdekor@de,,"Glasurtechnik, bei Muster, Formen oder Motive als Dekor auf die bereits glasierte und gebrannte Oberfläche der Keramik aufgetragen werden. Im Anschluss wird das Objekt erneut bei niedriger Temperatur gebrannt, sodass die aufgebrachten Farben mit der Glasurschicht verschmelzen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2AG55,,https://www.w3id.org/archlink/terms/conservationthesaurus/F396G6,,,,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019), S.26.",https://www.w3id.org/archlink/branches/D6BCC2
D1F5D3,https://www.w3id.org/archlink/terms/conservationthesaurus/D1F5D3,gefasst@de,Fassung@de|Farbfassung@de,"Verzierungstechnik, bei der die Objektoberfläche mit einer farbigen Schicht aus Farbpigmenten und/oder Blattgold/Blattsilber überzogen ist. Unter der farbigen Schicht wurde die Oberfläche meist mit einer Grundiermasse aus Kreide oder Gips und Leim geglättet bzw. plastische Details darauf modelliert. Der Begriff wird häufig im Kontext von Holzskulpturen mit bunter Bemalung verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Hermann Kühn, Erhaltung und Pflege von Kunstwerken. Material und Technik, Konservierung und Restaurierung. 3. München: Klinkhardt & Biermann, 2001, S. 74/75.",https://www.w3id.org/archlink/branches/D6BCC2
DA2GD2,https://www.w3id.org/archlink/terms/conservationthesaurus/DA2GD2,aufgefädelt@de,Auffädelung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
CC63FA,https://www.w3id.org/archlink/terms/conservationthesaurus/CC63FA,plattiert@de,Plattierung@de,"Verzierungsmethode, bei der dünne Metallfolien bzw. -bleche auf das zu verzierende Objekt gelegt und mittels Kleben, Umbördeln, Nieten oder Verstiften befestigt wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,https://www.w3id.org/archlink/terms/conservationthesaurus/GG6A8B|https://www.w3id.org/archlink/terms/conservationthesaurus/B47572,,,,"DIN EN ISO 2080:2022-06, Metallische und andere anorganische Überzüge - Oberflächenbehandlung, metallische und andere anorganische Überzüge - Wörterbuch (ISO 2080:2022); Deutsche und Englische Fassung EN ISO 2080:2022, Deutsches Institut für Normung. https://dx.doi.org/10.31030/3302924","Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und Technologie. München 2000, S. 93.",https://www.w3id.org/archlink/branches/D6BCC2
GC2F6A,https://www.w3id.org/archlink/terms/conservationthesaurus/GC2F6A,vergoldet@de,Vergoldung@de,"Verzierungstechnik, bei der eine dünne Schicht aus Gold auf eine Oberfläche aufgetragen wird, um diese mit einem dekorativen und schützenden Überzug zu versehen. Der Auftrag des Goldes kann durch verschiedene mechanische, thermische oder (elekro-)chemische Methoden erfolgen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/GC8DCD|https://www.w3id.org/archlink/terms/conservationthesaurus/GFCC9F|https://www.w3id.org/archlink/terms/conservationthesaurus/G16D2G|https://www.w3id.org/archlink/terms/conservationthesaurus/F3684F|https://www.w3id.org/archlink/terms/conservationthesaurus/GG6A8B,,,,,,"Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und
Technologie. München 2000, S. 92 - 97.",https://www.w3id.org/archlink/branches/D6BCC2
GC8DCD,https://www.w3id.org/archlink/terms/conservationthesaurus/GC8DCD,Feuervergoldung@de,,"historische Vergoldungstechnik, bei der eine Mischung aus Gold und Quecksilber (Amalgam) auf eine metallische Oberfläche aufgetragen wird. Durch Erhitzen verdampft das Quecksilber, sodass eine gleichmäßige Goldschicht zurückbleibt, die mit der Oberfläche fest verbunden ist. Diese Technik wurde vor allem in der Antike und bis ins 19. Jahrhundert verwendet, um dauerhafte und widerstandsfähige Vergoldungen zu erzeugen, birgt jedoch erhebliche gesundheitliche Risiken durch die giftigen Quecksilberdämpfe. Heute wird das Verfahren aufgrund seiner Gefährlichkeit kaum mehr angewandt, spielt aber in der Restaurierung historischer Objekte eine Rolle.",https://www.w3id.org/archlink/terms/conservationthesaurus/GC2F6A,,,,,,,"Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und
Technologie. München 2000, S. 95.| Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 401 - 404.",https://www.w3id.org/archlink/branches/D6BCC2
GFCC9F,https://www.w3id.org/archlink/terms/conservationthesaurus/GFCC9F,Diffusionsvergoldung@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GC2F6A,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G16D2G,https://www.w3id.org/archlink/terms/conservationthesaurus/G16D2G,Anreibevergoldung@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GC2F6A,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F3684F,https://www.w3id.org/archlink/terms/conservationthesaurus/F3684F,Abreichungsvergoldung@de,Gelbsieden@de,"historische Vergoldungstechnik, bei der eine Gold-Legierung chemisch behandelt wird, um die Oberfläche anzureichern. Durch eine Säurebehandlung, meist mit Salpetersäure oder einer Mischung aus Salz- und Schwefelsäure, wird das weniger edle Silber und/oder Kupfer aus den oberflächennahen Schichten der Legierung gelöst. Dadurch entsteht eine feine Schicht aus reinem Gold auf der Oberfläche, die eine intensive goldene Farbgebung aufweist.",https://www.w3id.org/archlink/terms/conservationthesaurus/GC2F6A,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 393- 395.",https://www.w3id.org/archlink/branches/D6BCC2
GG6A8B,https://www.w3id.org/archlink/terms/conservationthesaurus/GG6A8B,Blattvergoldung@de,Folienvergoldung@de,"mechanische Verzierungstechnik, bei der dünne Blattgoldfolien auf die zu verzierende Oberfläche aufgebracht werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/GC2F6A,https://www.w3id.org/archlink/terms/conservationthesaurus/DF986A|https://www.w3id.org/archlink/terms/conservationthesaurus/GBACB4,,,,,,"Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und
Technologie. München 2000, S. 93.",https://www.w3id.org/archlink/branches/D6BCC2
DF986A,https://www.w3id.org/archlink/terms/conservationthesaurus/DF986A,Ölvergoldung@de,,"Blattvergoldungstechnik, bei der Blattgold auf eine mit einem speziellen harzhaltigen Klebstoff (Ölmixtion) vorbereitete Oberfläche aufgetragen wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/GG6A8B,,,,,,,"Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und
Technologie. München 2000, S. 93.",https://www.w3id.org/archlink/branches/D6BCC2
GBACB4,https://www.w3id.org/archlink/terms/conservationthesaurus/GBACB4,Polimentvergoldung@de,,"Blattvergoldungstechnik, bei der das Blattgold auf eine mit Poliment, einem mit organischem Leim gebundenen Kreidegrund, vorbereitete Oberfläche aufgetragen wird. Nach dem Trocknen wird das Gold mit einem Achat- oder Polierstein auf Hochglanz poliert, wodurch eine besonders glänzende und edle Oberfläche entsteht. Die Polimentvergoldung ist empfindlich gegenüber Feuchtigkeit, wesshalb diese Technik ausschließlich in Innenbereichen zum Einsatz kommt.",https://www.w3id.org/archlink/terms/conservationthesaurus/GG6A8B,,,,,,,"Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und
Technologie. München 2000, S. 93.",https://www.w3id.org/archlink/branches/D6BCC2
