notation,uri,prefLabel,altLabel,definition,broader,narrower,related,closeMatch,relatedMatch,broadMatch,seeAlso,source,inScheme
AG55BC,https://www.w3id.org/archlink/terms/conservationthesaurus/AG55BC,Elfenbein@de|ivory@en,,"Zahnsubstanz, das als Werkstoff aus den Stoßzähnen des Elefanten und seiner Vorfahren (Mastodon, Mammut) gewonnen wird. Im allgemeinen Sprachgebrauch wird auch eine Reihe weitere, in Aussehen und Struktur ähnlicher Materialien (Walrosszahn, Nilpferdzahn, Narwahlzahn, etc.) als Elfenbein bezeichnet. Elfenbein ist in der Regel von cremeweißer Farbe, mit Schwankungen ins gelblich, grünlich, rötlich oder bräunliche, und weist eine charakteristische Maserung auf. Im Gegensatz zu Knochen weist Elfenbein einen niedrigeren Mineralgehalt auf, was sich in einer höheren Elastizität, Bruchfestigkeit, Polierfähigkeit und geringerer Sprödigkeit im Vergleich zu Knochenmaterial zeigt.",https://www.w3id.org/archlink/terms/conservationthesaurus/B626A3,https://www.w3id.org/archlink/terms/conservationthesaurus/G56716|https://www.w3id.org/archlink/terms/conservationthesaurus/FF744D,,,,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S.111 - 118.|Barbara Stuart, Analytical Techniques in Materials Conservation (West Sussex 2007).",https://www.w3id.org/archlink/branches/B51DAF
G56716,https://www.w3id.org/archlink/terms/conservationthesaurus/G56716,fossiles Elfenbein@de,historisches Elfenbein@de,"Elfenbein von Tieren, die vor Tausenden von Jahren gestorben sind und durch natürliche Prozesse konserviert wurden. Der Handel mit fossilem Elfenbein fällt meist nicht unter internationale Artenschutzgesetze, da es keine direkten Auswirkungen auf heutige Tierpolpulationen hat.",https://www.w3id.org/archlink/terms/conservationthesaurus/AG55BC,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
FF744D,https://www.w3id.org/archlink/terms/conservationthesaurus/FF744D,modernes Elfenbein@de,frisches Elfenbein@de,"Elfenbein, das aus der Gegenwart bzw. von kürzlich verstorbenen Tieren wie Elefanten oder Walrossen gewonnen wurde. Aufgrund von Naturschutzgesetzen und internationalen Abkommen wie dem Washingtoner Artenschutzübereinkommen (CITES) ist der Handel mit solchem Elfenbein stark eingeschränkt und verboten.",https://www.w3id.org/archlink/terms/conservationthesaurus/AG55BC,,,,,,,https://www.bfn.de/elfenbein,https://www.w3id.org/archlink/branches/B51DAF
DGC848,https://www.w3id.org/archlink/terms/conservationthesaurus/DGC848,Menschenzahn@de,,Zahn eines menschlichen Individums,https://www.w3id.org/archlink/terms/conservationthesaurus/B59296,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
C12BC3,https://www.w3id.org/archlink/terms/conservationthesaurus/C12BC3,Tierzahn@de,,Zahn eines Tieres,https://www.w3id.org/archlink/terms/conservationthesaurus/B59296,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
B8B69D,https://www.w3id.org/archlink/terms/conservationthesaurus/B8B69D,Bernstein@de|amber@en,,"Fossiles Harz von prähistorischen Bäumen, das über Millionen von Jahren polymerisiert und mineralisiert wurde. Als archäologisches Objekt ist Bernstein besonders wertvoll, da er oft organische Einschlüsse wie Insekten oder Pflanzen enthält, die wichtige Informationen über die Umwelt und Lebensbedingungen früherer Epochen liefern.",https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,https://cameo.mfa.org/wiki/Amber,,,,"Hermann Kühn, Conservation and Restoration of Works of Art and Antiquities. Volume 1 (London 1986), S. 155/156.",https://www.w3id.org/archlink/branches/B51DAF
BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,Mineral@de|mineral@en,,"anorganischer, chemisch und physikalisch homogener Festkörper, mit meist kristalliner Struktur. Minerale entstehend durch natürliche, geologische Prozesse und zeichnen sich durch unterschiedliche charakterisierende Eigenschaften aus.",https://www.w3id.org/archlink/terms/conservationthesaurus/GB6DF3,https://www.w3id.org/archlink/terms/conservationthesaurus/C84834|https://www.w3id.org/archlink/terms/conservationthesaurus/AD3B58|https://www.w3id.org/archlink/terms/conservationthesaurus/F75BDB|https://www.w3id.org/archlink/terms/conservationthesaurus/FD27A8|https://www.w3id.org/archlink/terms/conservationthesaurus/CGGB4G|https://www.w3id.org/archlink/terms/conservationthesaurus/F68381|https://www.w3id.org/archlink/terms/conservationthesaurus/FA5484|https://www.w3id.org/archlink/terms/conservationthesaurus/D8B5C3|https://www.w3id.org/archlink/terms/conservationthesaurus/B452DG|https://www.w3id.org/archlink/terms/conservationthesaurus/D1788D|https://www.w3id.org/archlink/terms/conservationthesaurus/D74F9D|https://www.w3id.org/archlink/terms/conservationthesaurus/A42FG3|https://www.w3id.org/archlink/terms/conservationthesaurus/F9GC9A,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995).",https://www.w3id.org/archlink/branches/B51DAF
C84834,https://www.w3id.org/archlink/terms/conservationthesaurus/C84834,Quarz@de,,"weit verbreitetes Mineral aus reinem SiO2, welches in vielen Gesteinsarten vorkommt. Quarz ist grundsätzlich farblos - weiß, tritt jedoch je nach Verunreinigungen/Einlagerungen auch in vielerlei Farben auf (weiß, gelb, violett, braun, schwarz, grün, blau, rosa, etc.) und zeigt in der Regel einen glasigen, matten Glanz. Quarz ist bekannt für seine Härte (Mohshärte 7) und Widerstandsfähigkeit gegenüber Verwitterung.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/A2C56B|https://www.w3id.org/archlink/terms/conservationthesaurus/C81F4D|https://www.w3id.org/archlink/terms/conservationthesaurus/B9A8BF,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Quarz,https://www.w3id.org/archlink/branches/B51DAF
A2C56B,https://www.w3id.org/archlink/terms/conservationthesaurus/A2C56B,Amethyst@de,,"violette Varietät des Quarz. Die Farbigkeit reicht von blasslila bis tiefviolett, je nach Menge der enthaltenen Eisenverunreinigungen und Einwirkung natürlicher Strahlung. Bei Erhitzung verliert er seine Farbe und wird gelblich-braun, was wiederum als Quarz Varietät ""Citrin"" zählt. Dem Amethyst werden oft spirituelle und heilende Eigenschaften zugeschrieben und er wurde bereits seit der Antike für Schmuck verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/C84834,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Amethist,https://www.w3id.org/archlink/branches/B51DAF
C81F4D,https://www.w3id.org/archlink/terms/conservationthesaurus/C81F4D,Calcedon@de|calcedony@en,Calzedon@de|Chalcedon@de|chalcedone@en,"in verschiedenen Farben vorkommende Quarzvarietät, aus parallel gewachsenen, faserigen Kristallen von mikroskopischer und submikroskopischer Größe. Häufig finden sich auch Beimengungen von Moganite zwischen 1% - 20%, die sich jedoch im Laufe der Zeit zu Quarz umwandeln können, sodass ein moganite-freier Calcedon entsteht.",https://www.w3id.org/archlink/terms/conservationthesaurus/C84834,https://www.w3id.org/archlink/terms/conservationthesaurus/B97F4A|https://www.w3id.org/archlink/terms/conservationthesaurus/C5322D|https://www.w3id.org/archlink/terms/conservationthesaurus/BBA96A,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Calcedon| DIN EN 12670,https://www.w3id.org/archlink/branches/B51DAF
B97F4A,https://www.w3id.org/archlink/terms/conservationthesaurus/B97F4A,Achat@de|agate@en,,"gebändert oder geschichtete Calcedon-Varietät, die je nach Einlagerungen in vielen verschiedenen Farben auftreten kann. Häufig finden sich Verunreinigungen in Form von Eisen, Mangan, Chrom, Calcium u.a., die den Achat in plakativ natürlichen Tönen färben. Achat ist hauptsächlich in vulkanischen Gesteinen, aber auch in Sedimentgestein zu finden.",https://www.w3id.org/archlink/terms/conservationthesaurus/C81F4D,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Achat| DIN EN 12670,https://www.w3id.org/archlink/branches/B51DAF
C5322D,https://www.w3id.org/archlink/terms/conservationthesaurus/C5322D,Jaspis@de|jasper@en,,"mikrokristalline Varietät des Calcedons, durch Eisen rötlich bis bräunlich, gelb gefärbt. Jaspis weist dichtes, lichtundurchlässiges Gefüge auf und zeigt einen splittrigen Bruch.",https://www.w3id.org/archlink/terms/conservationthesaurus/C81F4D,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Jaspis| DIN EN 12670,https://www.w3id.org/archlink/branches/B51DAF
BBA96A,https://www.w3id.org/archlink/terms/conservationthesaurus/BBA96A,Karneol@de|carnelian@en,,"rötlich-orange bis braunrote Varietät des Calcedons, deren Farbe durch Eisenoxid verursacht wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/C81F4D,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Karneol,https://www.w3id.org/archlink/branches/B51DAF
B9A8BF,https://www.w3id.org/archlink/terms/conservationthesaurus/B9A8BF,Bergkristall@de|rock crystal@en,alaska diamond@en,"transparente, farblose Varietät des reinen Quarz mit einer Mohs´schen Härte von 7. Charateristisch ist sein glasartiger Glanz, eine hohe Reinheit und eine ausgezeichnete Lichtdurchlässigkeit. Er bricht muschelig und zeigt keine Fluoreszenz unter UV-Licht.",https://www.w3id.org/archlink/terms/conservationthesaurus/C84834,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Quarz/Bergkristall| https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Bergkristall,https://www.w3id.org/archlink/branches/B51DAF
AD3B58,https://www.w3id.org/archlink/terms/conservationthesaurus/AD3B58,Korund@de,,"sehr hartes Mineral aus Aluminiumoxid, welches je nach enthaltenen Spurenelementen in ganz unterschiedlichen Farben auftreten kann. Die bekanntesten Varietäten sind Rubin und Saphir. Korund ist nach Diamant das zweithärteste, natürlich vorkommende Material mit einer Mohshärte von 9. Korund weist eine hohe Dichte, einen glasartigen Glanz sowie einen muscheligen Bruch auf.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/D75514|https://www.w3id.org/archlink/terms/conservationthesaurus/BC5A3C,,https://www.mindat.org/min-1136.html,,,,"https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Korund| Klaus Kugi, Norbert Jakober, Mineralien und Edelsteine: Ein umfassender Ratgeber zum Entdecken, Bestimmen und Sammeln. Übersetzt aus dem Italienischen (Klagenfurt 2004), S. 78/79.",https://www.w3id.org/archlink/branches/B51DAF
D75514,https://www.w3id.org/archlink/terms/conservationthesaurus/D75514,Rubin@de|ruby@en,,"rote Varietät des Korund, die durch Spuren von Chrom verursacht werden. Rubin ist für seine außergewöhnliche Härte (Mohshärte 9), seinen glasartigen Glanz und seine Seltenheit bekannt, wodurch er zu den wertvollsten Edelsteinen der Welt gehört.",https://www.w3id.org/archlink/terms/conservationthesaurus/AD3B58,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Rubin| https://www.mindat.org/min-3473.html,https://www.w3id.org/archlink/branches/B51DAF
BC5A3C,https://www.w3id.org/archlink/terms/conservationthesaurus/BC5A3C,Saphir@de,,"typischerweise blaue - hellblaue Varietät des Korunds, seltener grün bis gelbliche Färbungen. Die Färbung ist auf Einschlüsse von Eisen und Titan zurückzuführen. Saphir bricht in muschelig,splittriger Form, besitzt die Mohshärte 9 und zeigt keine Lumineszenz.",https://www.w3id.org/archlink/terms/conservationthesaurus/AD3B58,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Saphir,https://www.w3id.org/archlink/branches/B51DAF
F75BDB,https://www.w3id.org/archlink/terms/conservationthesaurus/F75BDB,Beryll@de,,"Mineral aus der Gruppe der Ringsilikate bestehend aus Beryllium-Aluminium-Silikat. Er zeichnet sich durch eine Härte von 7,5 . 8 auf der Mohs-Skala aus und tritt in reiner Form meist farblos transparent bis durchscheinend auf. Durch enthaltene Spurenelemente bildet der Beryll eine Reihe verschieden farbiger Varietäten, die aufgrund ihrers glasartigen Glanzes und der ästhetischen Farbgebung als Schmucksteine sehr geschätzt werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/A72G88|https://www.w3id.org/archlink/terms/conservationthesaurus/F43643|https://www.w3id.org/archlink/terms/conservationthesaurus/G98D28,,,,,,"Klaus Kugi, Norbert Jakober, Mineralien und Edelsteine: Ein umfassender Ratgeber zum Entdecken, Bestimmen und Sammeln. Übersetzt aus dem Italienischen (Klagenfurt 2004), S. 158/159.| https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Beryll",https://www.w3id.org/archlink/branches/B51DAF
A72G88,https://www.w3id.org/archlink/terms/conservationthesaurus/A72G88,Smaragd@de,,"grüne Varietät des Minerals Beryll, das duch Spuren von Chrom eine intensive grüne Farbe erhält, die z.T. mit Nuancen von gelb bis blau ergänzt werden. Smaragd werden vor allem aufgrund ihrers Glanzes und ihrer Transparenz als edle Schmucksteine geschätzt, wobei waserklare und fehlerfreie Kristalle extrem selten sind und daher zu den teuersten Edelsteinen der Welt gehören. Häufig sind Smaragde durch Einschlüsse in ihrere Transparenz getrübt und neigen zur Brüchigkeit bei der Verabeitung. Unter langwelligen UV-Strahlen zeigt Smaragd eine rote Lumineszenz.",https://www.w3id.org/archlink/terms/conservationthesaurus/F75BDB,,,,,,,"https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Beryll/Smaragd| Klaus Kugi, Norbert Jakober, Mineralien und Edelsteine: Ein umfassender Ratgeber zum Entdecken, Bestimmen und Sammeln. Übersetzt aus dem Italienischen (Klagenfurt 2004), S. 158 - 161.",https://www.w3id.org/archlink/branches/B51DAF
F43643,https://www.w3id.org/archlink/terms/conservationthesaurus/F43643,Aquamarin@de,,"blau bis blaugrüne Varietät des Beryll, die durch Beimengungen von Titan oder zweiwertigen Eisen-Ionen entsteht.",https://www.w3id.org/archlink/terms/conservationthesaurus/F75BDB,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Beryll/Aquamarin,https://www.w3id.org/archlink/branches/B51DAF
G98D28,https://www.w3id.org/archlink/terms/conservationthesaurus/G98D28,Morganit@de,,"rosafarbene bis pinke Varietät des Beryll, die durch Mangan-Einschlüsse ihre charakteristische Farbe erhält.",https://www.w3id.org/archlink/terms/conservationthesaurus/F75BDB,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Morganit,https://www.w3id.org/archlink/branches/B51DAF
FD27A8,https://www.w3id.org/archlink/terms/conservationthesaurus/FD27A8,Fluorit@de,Flussspat@de,"Mineral aus der Gruppe der Halogeniden, bestehend aus Calciumfluorit und anderen Beimengungen. Fluorit tritt in einer großen Farbvielfalt auf, von reiner farblos-durchsichtigen bis violett, rosa, grün, blau oder gelben Färbungen. Fluorit ist ein relativ weiches Mineral, mit der Mohshärte 4 und ist durch seine vollkommene, oktaedrische Spaltbarkeit sowie seine markante Fluoreszenz, die je nach Lichtlänge und chemischer Zusammensezung des Fluorits in unterschiedlichen Farben auftreten kann, gekennzeichnet.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,,,,,,,"https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Fluorit| Klaus Kugi, Norbert Jakober, Mineralien und Edelsteine: Ein umfassender Ratgeber zum Entdecken, Bestimmen und Sammeln. Übersetzt aus dem Italienischen (Klagenfurt 2004), S. 66/67.",https://www.w3id.org/archlink/branches/B51DAF
CGGB4G,https://www.w3id.org/archlink/terms/conservationthesaurus/CGGB4G,Feldspat@de,,"eine der häufigsten gesteinsbildenden Mineralgruppe der Erdkruste, bestehend aus Alumosilikaten und unterschiedlichen Anteilen von Kalium, Natrium, Calcium und Barium. Die Farbigkeit reicht von weiß, grau bis rötlich, gelblich oder grünlich, je nach Zusammensetzung und Einschlüssen. Feldspatvertreter zeigen einen Glas- bis Perlmuttglanz auf den Spaltflächen, eine Mohshärte von 6 und rot bis violett-blaue Lumineszenz unter UV-Licht.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Feldspat| DIN EN 12670,https://www.w3id.org/archlink/branches/B51DAF
F68381,https://www.w3id.org/archlink/terms/conservationthesaurus/F68381,Jadeit@de,Chloromelanit@de|Jade@de,"natrium- und aluminiumreiches Mineral aus der Pyroxengruppe mit oft grün, weiß, gelblich oder violetter Färbung. Jadeit bildet dichte, feinkörnige Aggregate, die außergewöhnlich hart und zäh sind (Härte 6,5 - 7 auf der Mohs-Skala). Jadeit ist ein wichtiger Bestandteil des metamorphosen Gesteins Jade, einem Sammelbegriff, der auch Nephrit umfasst. Aufgrund seiner Härte und Ästhetik wurde Jadeit historisch für Schmuck und Werkzeuge verwendet und besitzt große kulturelle Bedeutung, insbesondere in ostasiatischen und mesoamerikanischen Kulturen.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Pyroxene/Jadeit| https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Jadeit,https://www.w3id.org/archlink/branches/B51DAF
FA5484,https://www.w3id.org/archlink/terms/conservationthesaurus/FA5484,Amphibol@de,,"Gruppe von Eisen-Magnesium-Silikatmineralen mit mittlerer Härte. Die Färbung ist meit dunkel, von grün bis schwarzer Farbe. Die Färbung hängt dabei vor allem vom Eisen-Gehalt der Mineralie ab. Die Spaltflächen der Amphibole zeigen sich oft mit einem Glas- oder Perlmuttglanz, während die nadeligen, faserartigen Formen von einem seidigen Glanz sind. Amphibole kommen in vielen magmatischen und metamorphosen Gesteinen vor, wie z. B in Graniten, Dioriten und vor allem in den Amphiobioliten.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/A43C59,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 68 - 71.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
A43C59,https://www.w3id.org/archlink/terms/conservationthesaurus/A43C59,Hornblende@de,,"dunkelgrüne bis schwarzes, calciumhaltiges Minerale der Amphibol-Gruppe, mit den Bestandteilen Aluminiumoxid und/oder Eisenoxid.",https://www.w3id.org/archlink/terms/conservationthesaurus/FA5484,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 68 - 71.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
D8B5C3,https://www.w3id.org/archlink/terms/conservationthesaurus/D8B5C3,Gips (Mineral)@de,Selenite@de,"weiches Mineral aus wasserhaltigem Kalziumsulfat. Es ist in der Regel farblos bis weiß, durch enthaltene Verunreinigungen können jedoch auch grau, gelb, rötliche bis braun, schwarze Färbungen auftreten. Gips zeigt eine äußerst geringe Härte, sodass er bereits mit dem Fingernagel geritzt werden kann. Gips kommt als Mineral häufig in Sedimentgesteinen oder auch in Seeablagerungen oder Tonen vor, darüber hinaus tritt er als Eindampfungsprodukt auch in reiner Form (Gips-Gestein) auf.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/D1GC4D,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 102.| https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Gips|DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
D1GC4D,https://www.w3id.org/archlink/terms/conservationthesaurus/D1GC4D,Alabaster@de,,"Varietät des Gipses mit fester und feinkörniger Struktur und in der Regel heller bis weißer Farbe. Im allgemeinen Sprachgebrauch wird auch eine sehr ähnlich aussehende Varietät des Calcit (Kalksinter) als Alabaster (""antiker od. ägyptischer Alabaster"") bezeichnet. Echter Alabaster aus Calciumsulfat ist sehr weich und anfällig gegenüber Wasser, während Calcit-Alabaster wasserunlöslich und härter ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/D8B5C3,,,"https://cameo.mfa.org/wiki/Alabaster|https://cameo.mfa.org/wiki/Egyptian_alabaster",,,,"DIN EN 12670| https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Alabaster| Günther Mehling. Naturstein-Lexikon (München 1981), S. 17.| https://www.mindat.org/min-90.html",https://www.w3id.org/archlink/branches/B51DAF
B452DG,https://www.w3id.org/archlink/terms/conservationthesaurus/B452DG,Malachit@de,,"sekundäres Kupfermineral mit der chemischen Zusammensetzung Cu2CO3(OH)2. Es gehört zur Gruppe der Carbonate mit Hydroxidionen und entsteht häufig als Verwitterungsprodukt von Kupfererzen in der Oxidationszone. Typisch für Malachit ist seine intensive grüne Farbe, die von hellgrün bis dunkelgrün variieren kann, sowie seine oft konzentrisch gebänderte oder massige Struktur. Es hat eine Mohs-Härte von 3,5–4 und wird seit der Antike für Schmuck, Dekoration und Pigmente verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Malachit| https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Malachit,https://www.w3id.org/archlink/branches/B51DAF
D1788D,https://www.w3id.org/archlink/terms/conservationthesaurus/D1788D,Dolomit (Mineral)@de,,"karbonatisches Mineral, das hauptsächlich aus Kalzium-Magnesium-Carbonat besteht. Es zeigt in der Regel eine weiß bis gräuliche Farbe, durch Verunreinigungen treten auch Färbungen von rötlich, braun, grau oder schwarz auf. Darüber hinaus zeigt das Mineral einen glas- bis perlmuttartigen Glanz und tritt sowohl durchscheinend als auch opak auf.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 99.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
D74F9D,https://www.w3id.org/archlink/terms/conservationthesaurus/D74F9D,Granat@de,,"Gruppe von Silikatmineralen mit unterschiedlicher chemischer Zusammensetzung aus zweiwertigen Ionen, wie Ca, Mg, Fe, Mn und dreiwertigen, wie Al, Fe3+ oder Cr. Je nach Kombination ergeben sich verschiedene Varietäten, mit eigenen Trivialnamen, sowie Mischkristalle zwischen diesen. Granate kommen häufig als Nebengemengeteil in metamorphosen Gesteinen vor, zum Beispiel in Glimmerschiefer, Hornblenscheifer, Peridotit und Serpentinit.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/B3BCB6,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 74/75.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
B3BCB6,https://www.w3id.org/archlink/terms/conservationthesaurus/B3BCB6,Almandin@de,,"häufigstes Mineral der Granatgruppe mit chemischer Zusammensetzung Fe3Al2(SiO4)3. Almandin zeichnet sich durch eine tiefrote bis violettrote Farbe aus, eine hohe Härte (6,5–7,5 auf der Mohs-Skala) und seine typischen isometrischen Kristalle. Es entsteht vorwiegend in metamorphen Gesteinen wie Glimmerschiefern oder Gneisen unter hohem Druck und Temperatur. Aufgrund seiner Härte und intensiven Farbe wird Almandin seit der Antike als Schmuckstein geschätzt und auch als Schleifmittel verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/D74F9D,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Almandin |  https://www.mineralienatlas.de/lexikon/index.php/Mineralienportrait/Granat/Almandin,https://www.w3id.org/archlink/branches/B51DAF
A42FG3,https://www.w3id.org/archlink/terms/conservationthesaurus/A42FG3,Lapislazuli@de,,"Mineralgemisch aus primär Calcit, Lasurit, Diopsid und anderen Beimengungen, mit mittlerer Härte (Mohs-Härte 5 - 6). Lapislazuli zeichnet sich durch seine tiefblaue bis azurblaue Farbe aus, oft mit goldenen Pyriteinschlüssen, die ihm ein einzigartiges Erscheinungsbild verleihen. Seit Jahrtausenden wird Lapislazuli als Schmuckstein, in Kunstgegenständen und als Pigment („Ultramarin“) verwendet, insbesondere in Kulturen wie der altägyptischen, mesopotamischen und mittelalterlichen europäischen Kunst.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/MineralData?mineral=Lapislazuli,https://www.w3id.org/archlink/branches/B51DAF
F9GC9A,https://www.w3id.org/archlink/terms/conservationthesaurus/F9GC9A,Tonminerale@de,,"Gruppe von Mineralen, die hauptsächlich aus Aluminium-Silikaten, mit vereinzelten weiteren Bestandteilen, wie Eisen, Magnesium oder Kalium, bestehen. Sie bilden dichte, bröckelige oder mehlige Massen und fühlen sich zwischen den Fingern zerrieben seifig, fettig an. Typische Merkmale der Tonminerale sind die plättchenartige Struktur mit blättriger Kristallform, sowie ein charakteristisch erdiger Geruch im feuchten Zustand. Wie der Name bereits vermuten lässten, bilden diese Mineral die Hauptbestandteil von Tonen.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3,https://www.w3id.org/archlink/terms/conservationthesaurus/CA53A2|https://www.w3id.org/archlink/terms/conservationthesaurus/D71467,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 62.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
CA53A2,https://www.w3id.org/archlink/terms/conservationthesaurus/CA53A2,Kaolinit@de,,"häufig in der Natur vorkommendes Tonmineral mit der chemischen Zusammensetzung Al₂Si₂O₅(OH)₄. Es entsteht hauptsächlich durch die Verwitterung feldspathaltiger Gesteine und kristallisiert in dünnen Blättchen oder Schuppen als Schichtsilikat. Die Farbigkeit ist meist weiß, aber auch braune, gelbe oder graue Färbungen sind möglich. Es besitzt eine feinkörnige Struktur, ist Hauptbestandteil von Kaolin und wurde typischerweise für die Herstellung von Keramik oder als Füllstoff für verschiedene technologische Prozesse verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/F9GC9A,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 62/63.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
D71467,https://www.w3id.org/archlink/terms/conservationthesaurus/D71467,Illit@de,,"Schichtsilikat der Glimmergruppe, das durch umfassende Verwitterungsprozesse Wasser in sein Kristallgitter eingebaut hat und somit zu den sog. ""Hydroglimmern"" gehört. Illit tritt in der Regel in weißlich bis grün-gräulicher Färbung auf, zeigt einen perlmuttartigen Glanz und die typische plättchenartige Struktur der Tonminerale. Es erscheint vorrangig in Sedimentgesteinen, wie Mergeln, Tonstein oder Schieferton.",https://www.w3id.org/archlink/terms/conservationthesaurus/F9GC9A,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 62/63.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
